,CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Date,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct
7741,12779.0,F,California,28.0,48025.0,2019-12-24,GGOEGAPL087999,Google Snapback Navy Cap,Headgear,1.0,16.3,6.5,Not Used,0.05,12/24/2019,4000.0,3749.46,12,HGEAR30,30.0
8384,12779.0,F,California,28.0,48022.0,2019-12-24,GGOENEBQ086799,Nest Thermostat E - USA,Nest,2.0,100.91,6.5,Not Used,0.05,12/24/2019,4000.0,3749.46,12,NE30,30.0
8385,12779.0,F,California,28.0,48027.0,2019-12-24,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Used,0.05,12/24/2019,4000.0,3749.46,12,NE30,30.0
8386,13113.0,M,New Jersey,44.0,48027.0,2019-12-24,GGOENEBQ093499,Nest Detect - USA,Nest,3.0,49.95,6.5,Clicked,0.05,12/24/2019,4000.0,3749.46,12,NE30,30.0
8387,13113.0,M,New Jersey,44.0,48028.0,2019-12-24,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Clicked,0.05,12/24/2019,4000.0,3749.46,12,NE30,30.0
8388,13113.0,M,New Jersey,44.0,48032.0,2019-12-24,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Not Used,0.05,12/24/2019,4000.0,3749.46,12,NE30,30.0
8389,13113.0,M,New Jersey,44.0,48038.0,2019-12-24,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Used,0.05,12/24/2019,4000.0,3749.46,12,NE30,30.0
8390,13102.0,F,New York,10.0,48019.0,2019-12-24,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,12.99,Not Used,0.05,12/24/2019,4000.0,3749.46,12,NE30,30.0
8391,13102.0,F,New York,10.0,48020.0,2019-12-24,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Used,0.05,12/24/2019,4000.0,3749.46,12,NE30,30.0
8392,16109.0,F,New York,50.0,48006.0,2019-12-24,GGOENEBQ086499,Nest Cam IQ - USA,Nest,2.0,202.84,12.99,Clicked,0.05,12/24/2019,4000.0,3749.46,12,NE30,30.0
8528,12583.0,M,Chicago,33.0,34498.0,2019-08-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8529,12583.0,M,Chicago,33.0,34498.0,2019-08-02,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5.0,79.0,6.0,Not Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8530,12583.0,M,Chicago,33.0,34500.0,2019-08-02,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8531,12583.0,M,Chicago,33.0,34501.0,2019-08-02,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8532,16013.0,M,New York,31.0,34403.0,2019-08-02,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8533,16839.0,F,New York,10.0,34403.0,2019-08-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8534,15194.0,M,Chicago,33.0,34425.0,2019-08-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8535,15194.0,M,Chicago,33.0,34428.0,2019-08-02,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,12.99,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8536,13842.0,F,New York,5.0,34422.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,119.0,12.99,Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8537,12481.0,F,California,49.0,34432.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8538,12481.0,F,California,49.0,34432.0,2019-08-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8539,12481.0,F,California,49.0,34434.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,119.0,12.99,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8540,12481.0,F,California,49.0,34435.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8541,13426.0,M,Chicago,38.0,34481.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,12.99,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8542,13534.0,F,California,20.0,34503.0,2019-08-02,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,19.99,Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8543,13534.0,F,California,20.0,34504.0,2019-08-02,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8544,13534.0,F,California,20.0,34506.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8545,13534.0,F,California,20.0,34506.0,2019-08-02,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,149.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8546,13534.0,F,California,20.0,34506.0,2019-08-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Not Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8547,13680.0,M,Washington DC,34.0,34468.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8548,13680.0,M,Washington DC,34.0,34468.0,2019-08-02,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Not Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8549,13680.0,M,Washington DC,34.0,34469.0,2019-08-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8550,13680.0,M,Washington DC,34.0,34469.0,2019-08-02,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,4.0,79.0,6.0,Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8551,13680.0,M,Washington DC,34.0,34470.0,2019-08-02,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,Not Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8552,14828.0,F,New York,25.0,34393.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8553,14828.0,F,New York,25.0,34394.0,2019-08-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8554,12530.0,M,California,29.0,34409.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8555,12530.0,M,California,29.0,34409.0,2019-08-02,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8556,12530.0,M,California,29.0,34409.0,2019-08-02,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,79.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8557,16551.0,F,California,10.0,34413.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8558,16551.0,F,California,10.0,34414.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8559,16551.0,F,California,10.0,34419.0,2019-08-02,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8560,16889.0,F,Chicago,23.0,34442.0,2019-08-02,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8561,16889.0,F,Chicago,23.0,34445.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8562,16889.0,F,Chicago,23.0,34446.0,2019-08-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Not Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8563,16473.0,F,Chicago,36.0,34465.0,2019-08-02,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8564,16473.0,F,Chicago,36.0,34467.0,2019-08-02,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,79.0,6.0,Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8565,12501.0,M,Chicago,8.0,34509.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8566,12501.0,M,Chicago,8.0,34510.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8567,12501.0,M,Chicago,8.0,34510.0,2019-08-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,119.0,6.0,Used,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8568,12501.0,M,Chicago,8.0,34512.0,2019-08-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8569,12501.0,M,Chicago,8.0,34512.0,2019-08-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
8570,12501.0,M,Chicago,8.0,34513.0,2019-08-02,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,Clicked,0.1,8/2/2019,1500.0,2155.96,8,ELEC20,20.0
